"","Edad","IdSexo","IdNivelEducativo","IdTipoDeEmpresa","IdProvincia","IdPuesto","MesesDeExperiencia","IdTecnologiaPrincipal","CargaLaboral","SalarioNetoPorHora"
"25434",38,"Masculino","Terciario completo","Una empresa privada","Sante Fe","Supervisor de Infraestructura",144,"Windows","Full Time",511.111111111111
"25435",53,"Femenino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Administrador de Base de Datos",144,"Java","Full Time",650
"25436",42,"Masculino","Terciario completo","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",96,".Net","Extra Time",1160
"25437",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista Funcional",60,"Java","Full Time",650
"25438",23,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",337.5
"25439",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Desarrollador de software / Programador",36,"Java","Full Time",669.75
"25440",33,"Femenino","Universitario completo","Una empresa privada","Buenos Aires","Desarrollador de software / Programador",96,"Delphi","Part Time",440
"25441",33,"Masculino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Administrador de Almacenamiento (Storage)",96,".Net","Part Time",517.142857142857
"25442",30,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Analista BI",12,"Microstrategy","Full Time",475
"25443",47,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Administrador de Redes",60,".Net","Full Time",325
"25444",27,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",6,".Net","Full Time",252.5
"25445",28,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,".Net","Full Time",675
"25446",41,"Femenino","Terciario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",375
"25447",34,"Femenino","Universitario completo","Una empresa privada","GBA Zona Norte","Desarrollador de software / Programador",60,".Net","Full Time",523.85
"25448",32,"Masculino","Master o postgrado completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",96,".Net","Full Time",505.95
"25450",39,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Administrador de Base de Datos",144,"Oracle","Full Time",925
"25451",37,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Base de Datos",144,"MSSQLServer","Extra Time",437.5
"25453",33,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",96,".Net","Full Time",615.325
"25454",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",36,"Java","Full Time",350
"25455",37,"Masculino","Secundario en curso o incompleto","Una empresa privada","Buenos Aires","Consultor TI",60,"Windows","Full Time",455.555555555556
"25456",30,"Masculino","Universitario completo","Soy independiente / freelance","Mendoza","Desarrollador de software / Programador",60,"MSSQLServer","Full Time",1075
"25458",28,"Masculino","Secundario completo","Una empresa privada","Sante Fe","Administrador de Almacenamiento (Storage)",36,".Net","Extra Time",125
"25459",23,"Masculino","Terciario completo","Una empresa privada","Córdoba","Desarrollador de software / Programador",6,"VisualBasic","Part Time",256.666666666667
"25460",31,"Masculino","Universitario completo","Una empresa privada","Buenos Aires","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",480
"25461",39,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Desarrollador de software / Programador",144,"Java","Full Time",875
"25464",33,"Masculino","Terciario en curso o incompleto","Una empresa privada","Entre Ríos","Analista de Testeo",6,"VisualBasic","Full Time",267.5
"25465",30,"Masculino","Universitario en curso o incompleto","Otro","Mendoza","Pasante",0,"PHP","Part Time",183.333333333333
"25467",22,"Masculino","Secundario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",0,"Java","Full Time",237.5
"25469",40,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Lider de Proyecto",96,"Java","Full Time",457.5
"25470",32,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Lider de Proyecto",60,"Windows","Full Time",784.090909090909
"25471",31,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Gerente de Desarrollo",12,"Java","Extra Time",1040
"25473",26,"Masculino","Terciario completo","Una empresa privada","Sante Fe","Soporte de Aplicación",12,"Windows","Full Time",344.444444444444
"25474",27,"Femenino","Universitario en curso o incompleto","Una empresa privada","Córdoba","Administrador de Almacenamiento (Storage)",60,".Net","Extra Time",304.347826086957
"25476",51,"No informa","Universitario completo","Una empresa privada","Córdoba","Gerente de Sistemas",144,".Net","Full Time",607.5
"25477",32,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Servidores",60,"Windows","Full Time",700
"25481",30,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",60,".Net","Full Time",433.333333333333
"25482",30,"Masculino","Universitario completo","Una empresa privada","Sante Fe","Mesa de Ayuda (Help Desk)",0,"Windows","Full Time",202.674418604651
"25484",21,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Full Time",264.444444444444
"25485",33,"Masculino","Universitario en curso o incompleto","Un organismo estatal","Capital Federal","Desarrollador de software / Programador",96,"PHP","Full Time",475
"25486",28,"Masculino","Secundario completo","Una empresa privada","GBA Zona Oeste","Administrador de Almacenamiento (Storage)",96,".Net","Full Time",277.777777777778
"25487",30,"Femenino","Universitario en curso o incompleto","Soy independiente / freelance","Capital Federal","Consultor TI",60,"SAP","Full Time",662.5
"25491",29,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Consultor TI",96,"SAP","Full Time",606.5
"25492",31,"Femenino","Universitario en curso o incompleto","Una empresa privada","Córdoba","Analista Funcional",12,"Otro","Full Time",390.666666666667
"25493",36,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",96,"Java","Full Time",650
"25494",28,"Femenino","Universitario completo","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",60,".Net","Full Time",426.666666666667
"25495",50,"Masculino","Master o postgrado completo","Mi propia empresa","Córdoba","Gerente de Proyectos",144,"Java","Full Time",675
"25498",25,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Java","Full Time",477.25
"25499",37,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Desarrollador de software / Programador",0,"Objective-C","Full Time",542.175
"25501",48,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Consultor TI",144,"Windows","Full Time",450
"25503",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",0,".Net","Extra Time",259.375
"25504",26,"Masculino","Universitario en curso o incompleto","Otro","GBA Zona Norte","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",362.5
"25505",30,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Tester Funcional",12,"Java","Full Time",344.444444444444
"25506",32,"Masculino","Secundario completo","Soy independiente / freelance","Capital Federal","Administrador de Redes",60,"Windows","Full Time",400
"25507",50,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Analista Funcional",144,"Java","Full Time",825
"25508",30,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Jefe de Seguridad Informática",60,"Java","Full Time",655.555555555556
"25510",26,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Java","Full Time",375
"25511",35,"Masculino","Universitario completo","Una empresa privada","Córdoba","Administrador de Sistemas",12,"Linux","Full Time",488.888888888889
"25512",28,"Masculino","Universitario completo","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",480
"25513",22,"Femenino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Analista BI",0,"QlikView","Full Time",250
"25514",24,"Masculino","Secundario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador BI",60,"DatawareHousing","Full Time",625
"25515",39,"Masculino","Universitario completo","Una empresa privada","Buenos Aires","Desarrollador de software / Programador",144,"Java","Part Time",685.714285714286
"25516",45,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Coordinador de Grupo",144,"Python","Full Time",837.5
"25518",34,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Jefe de Sistemas",12,"Windows","Full Time",525
"25519",54,"Masculino","Terciario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Part Time",840
"25522",38,"Masculino","Universitario completo","Mi propia empresa","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Extra Time",625
"25523",57,"Femenino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Norte","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",444.444444444444
"25524",54,"Masculino","Universitario completo","No informa","Capital Federal","Desarrollador de software / Programador",144,".Net","Full Time",450
"25527",35,"Masculino","Secundario completo","Un organismo estatal","Capital Federal","Administrador de Almacenamiento (Storage)",144,".Net","Full Time",600
"25528",28,"Masculino","Master o postgrado en curso o incompleto","Una empresa privada","Capital Federal","Soporte de Aplicación",12,"Windows","Full Time",525
"25529",42,"Masculino","No informa","Soy independiente / freelance","Buenos Aires","Analista Funcional",0,"Otro","Full Time",625
"25530",22,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",0,"Javascsript","Full Time",227.5
"25531",24,"Masculino","Terciario en curso o incompleto","Una empresa privada","Capital Federal","Desarrollador de software / Programador",12,"Java","Full Time",362.5
"25534",32,"Masculino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",300
"25535",20,"Masculino","Universitario en curso o incompleto","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",6,".Net","Part Time",200
"25536",42,"No informa","Terciario completo","Otro","Capital Federal","Lider Técnico",144,"CISCO","Full Time",613.333333333333
"25538",35,"Masculino","Terciario completo","Un organismo estatal","Neuquén","Administrador de Sistemas",144,"Windows","Full Time",400
"25540",38,"Masculino","Universitario en curso o incompleto","Una empresa privada","GBA Zona Oeste","Jefe de Desarrollo",96,".Net","Full Time",555.555555555556
"25542",25,"Femenino","Universitario completo","Una empresa privada","Capital Federal","Administrador de Almacenamiento (Storage)",36,".Net","Full Time",221.333333333333
